UMAP_1,UMAP_2,leiden,patient_name,cell_type_scChat
-4.3067584,4.5090475,4,S2,Endothelial cells
-4.0711465,6.1424427,4,S2,Endothelial cells
0.9590218,5.7310543,1,S2,T cells
-4.6580086,6.5951476,4,S2,Endothelial cells
2.6304467,4.160119,0,S2,Fibroblasts
-1.6290946,4.9681153,1,S2,T cells
-2.9583719,4.760868,1,S2,T cells
-0.22046381,4.1810665,1,S2,T cells
-0.40949205,4.652278,1,S2,T cells
8.893408,14.348056,17,S2,Basophils
-1.5685825,6.1284585,1,S2,T cells
4.4004326,7.61466,6,S2,Epithelial cells
12.793822,1.4090104,11,S2,Pericytes
11.164641,11.940516,8,S2,Plasma cells
-1.4289337,4.7755566,1,S2,T cells
-3.1547606,4.6221786,1,S2,T cells
-1.8326901,4.4783034,1,S2,T cells
-4.3234615,9.0657,4,S2,Endothelial cells
-3.2274683,7.364578,4,S2,Endothelial cells
-4.3653216,4.605529,4,S2,Endothelial cells
1.6177075,2.3577209,0,S2,Fibroblasts
-4.753986,6.5316772,4,S2,Endothelial cells
4.878473,-4.694442,14,S2,Neutrophils
11.882634,13.470727,8,S2,Plasma cells
-4.0220814,4.5538797,4,S2,Endothelial cells
5.2714667,2.228077,0,S2,Fibroblasts
0.82182217,5.9920874,1,S2,T cells
-1.7821914,6.2676406,1,S2,T cells
17.975027,2.1347563,12,S2,Monocytes
-3.9472086,4.7652187,4,S2,Endothelial cells
-0.18095887,6.144407,1,S2,T cells
-4.2096553,3.1689386,4,S2,Endothelial cells
-1.2268302,5.5234637,1,S2,T cells
-2.4577463,6.134367,1,S2,T cells
2.732136,4.6052394,0,S2,Fibroblasts
-0.73005253,4.4005585,1,S2,T cells
-4.1896954,6.8948026,4,S2,Endothelial cells
5.260278,5.1223717,0,S2,Fibroblasts
-2.6956892,4.740291,4,S2,Endothelial cells
-0.32534215,7.942177,1,S2,T cells
-2.7017798,6.790846,1,S2,T cells
-4.305526,3.3648655,4,S2,Endothelial cells
0.9952003,5.497895,1,S2,T cells
0.35924107,7.0490646,1,S2,T cells
-1.7058263,4.538755,1,S2,T cells
11.292185,13.109954,8,S2,Plasma cells
6.2882404,10.027928,10,S2,Smooth muscle cells
-4.189323,6.5872025,4,S2,Endothelial cells
-3.6415489,8.240165,4,S2,Endothelial cells
-0.40008178,4.281661,1,S2,T cells
-2.7022834,4.2852807,1,S2,T cells
-1.4754735,4.5529323,1,S2,T cells
-1.4316696,4.4356694,1,S2,T cells
-3.3800838,8.302728,4,S2,Endothelial cells
8.790781,14.505464,17,S2,Basophils
-4.307151,3.2637336,4,S2,Endothelial cells
-3.3544376,8.767783,4,S2,Endothelial cells
-1.9565643,4.831134,1,S2,T cells
-3.7373326,4.666794,4,S2,Endothelial cells
12.561389,14.341058,8,S2,Plasma cells
-1.9636693,7.4252234,0,S2,Fibroblasts
0.12200091,6.3248906,1,S2,T cells
-0.61557233,5.099234,1,S2,T cells
-0.6017293,4.292987,1,S2,T cells
9.43955,2.9390104,7,S2,Dendritic cells
-4.3364196,4.90042,4,S2,Endothelial cells
-1.0994915,7.71473,1,S2,T cells
-1.638943,5.0481668,1,S2,T cells
0.05988473,7.1459694,1,S2,T cells
-0.732624,4.119875,1,S2,T cells
-0.6737874,5.7785707,1,S2,T cells
-0.4876261,5.13618,1,S2,T cells
4.316403,2.8356347,0,S2,Fibroblasts
5.1909947,-0.32356977,16,S2,Platelets
-5.1602445,4.061188,4,S2,Endothelial cells
14.267855,1.0726691,11,S2,Pericytes
-0.91787714,7.8189626,1,S2,T cells
11.810624,12.78446,8,S2,Plasma cells
1.4394629,5.605263,1,S2,T cells
6.1464615,-4.5589485,14,S2,Neutrophils
9.500814,12.851267,17,S2,Basophils
-3.027552,1.9134396,4,S2,Endothelial cells
-2.3829565,5.910698,1,S2,T cells
-2.042893,5.6439033,1,S2,T cells
0.07344527,6.240307,1,S2,T cells
6.5598893,2.046945,7,S2,Dendritic cells
-4.366181,4.104229,4,S2,Endothelial cells
-0.9378106,4.3392406,1,S2,T cells
-4.1932817,4.3204064,4,S2,Endothelial cells
-0.5204018,4.5197825,1,S2,T cells
-2.9096951,2.378974,4,S2,Endothelial cells
11.176959,13.101491,8,S2,Plasma cells
-3.5911562,4.6138597,4,S2,Endothelial cells
1.713974,7.3505282,6,S2,Epithelial cells
-0.13069682,6.9908977,1,S2,T cells
-2.7459922,2.458392,4,S2,Endothelial cells
-3.464944,6.3183045,1,S2,T cells
-1.7542351,5.7629256,1,S2,T cells
-1.9546984,6.8546224,1,S2,T cells
18.036102,2.064222,12,S2,Monocytes
-0.07019574,4.6701436,1,S2,T cells
-5.1491947,5.7490664,4,S2,Endothelial cells
12.132297,-2.7582252,3,S2,B cells
-3.65693,6.1539392,4,S2,Endothelial cells
-1.0930943,4.4952617,1,S2,T cells
3.8754377,13.312543,18,S2,Progenitor cells
-1.0968858,5.006051,1,S2,T cells
-2.695829,4.3600035,4,S2,Endothelial cells
-2.2473114,6.0004473,1,S2,T cells
-3.4833353,7.217471,4,S2,Endothelial cells
-3.0482333,8.079902,4,S2,Endothelial cells
-1.4023132,6.451147,1,S2,T cells
-2.374828,6.6672606,1,S2,T cells
9.595377,13.5647955,17,S2,Basophils
11.362413,13.099789,8,S2,Plasma cells
-2.879581,5.5858645,1,S2,T cells
4.95153,-4.8314023,14,S2,Neutrophils
8.028334,0.34505802,7,S2,Dendritic cells
3.0172522,0.053748064,0,S2,Fibroblasts
-4.033189,4.785036,4,S2,Endothelial cells
-3.5991187,4.138913,4,S2,Endothelial cells
-1.8522147,5.224962,1,S2,T cells
-0.91525537,6.9197474,1,S2,T cells
-0.7785814,5.636547,1,S2,T cells
-4.372027,8.628067,4,S2,Endothelial cells
-0.88014275,7.312467,1,S2,T cells
-1.2676371,5.237402,1,S2,T cells
-3.2338169,7.867474,4,S2,Endothelial cells
-1.330426,7.88409,1,S2,T cells
0.7080334,5.620157,1,S2,T cells
1.0903194,6.2354665,1,S2,T cells
-2.977806,5.035452,1,S2,T cells
-1.8532003,8.301193,1,S2,T cells
0.09918485,4.839871,1,S2,T cells
-4.811076,4.852774,4,S2,Endothelial cells
-0.53284246,6.209852,1,S2,T cells
-5.0873466,7.007573,4,S2,Endothelial cells
2.0818913,4.864525,0,S2,Fibroblasts
-4.4851217,9.173698,4,S2,Endothelial cells
-3.987988,3.9466124,4,S2,Endothelial cells
-1.438246,5.370863,1,S2,T cells
-4.211331,6.082702,4,S2,Endothelial cells
-3.438076,5.8760934,1,S2,T cells
8.571525,14.474247,17,S2,Basophils
-4.5118704,7.2795844,4,S2,Endothelial cells
-1.6325115,5.3957458,1,S2,T cells
-0.93469274,6.6870327,1,S2,T cells
-3.6044877,5.5700827,1,S2,T cells
-2.0877178,8.630816,1,S2,T cells
2.2102592,3.8512547,0,S2,Fibroblasts
-2.1257448,4.5398164,1,S2,T cells
-3.588125,4.7217875,4,S2,Endothelial cells
-4.1179104,8.2897415,4,S2,Endothelial cells
-1.6640092,4.939626,1,S2,T cells
-5.195738,6.53164,4,S2,Endothelial cells
11.206184,13.298081,8,S2,Plasma cells
11.696284,12.658157,8,S2,Plasma cells
-1.9253166,5.2390466,1,S2,T cells
-1.7524596,4.0976954,1,S2,T cells
4.7339907,-4.5206175,14,S2,Neutrophils
2.2091,0.11848234,0,S2,Fibroblasts
-0.45238394,4.0989485,1,S2,T cells
9.251937,12.133951,17,S2,Basophils
3.7445922,5.3650703,16,S2,Platelets
-1.3874702,6.017991,1,S2,T cells
-2.0971656,5.4724827,1,S2,T cells
-4.744453,6.5914593,4,S2,Endothelial cells
-3.9190502,5.3637295,4,S2,Endothelial cells
14.091846,1.6322062,11,S2,Pericytes
-4.702778,5.012386,4,S2,Endothelial cells
-1.5436491,8.262313,1,S2,T cells
-1.5487884,8.197937,1,S2,T cells
-3.3577366,6.681457,1,S2,T cells
2.780848,3.5857038,0,S2,Fibroblasts
5.7150617,-4.753439,14,S2,Neutrophils
-4.8036256,3.5118067,4,S2,Endothelial cells
1.6069732,4.896231,1,S2,T cells
-2.4351342,7.5298953,1,S2,T cells
-1.1817894,7.2513123,1,S2,T cells
-5.142074,4.2919717,4,S2,Endothelial cells
9.314444,3.2598987,7,S2,Dendritic cells
3.5028393,12.998915,18,S2,Progenitor cells
8.615914,2.5855174,7,S2,Dendritic cells
-4.698921,5.1245813,4,S2,Endothelial cells
-0.45821935,7.4439073,1,S2,T cells
9.396752,3.0086868,7,S2,Dendritic cells
-1.5594087,6.275807,1,S2,T cells
-0.9325175,4.133076,1,S2,T cells
9.174465,14.132711,17,S2,Basophils
-1.2320377,6.357022,1,S2,T cells
-3.0789707,1.6632279,4,S2,Endothelial cells
-4.6000667,7.1222734,4,S2,Endothelial cells
7.5786343,1.595021,7,S2,Dendritic cells
1.8064053,4.9192567,1,S2,T cells
-0.8467124,6.3312593,1,S2,T cells
2.4656875,14.297064,18,S2,Progenitor cells
2.585583,14.3477745,18,S2,Progenitor cells
-0.2459347,5.061426,1,S2,T cells
-1.2017298,7.0767283,1,S2,T cells
-3.8540647,6.287641,4,S2,Endothelial cells
-3.156523,6.6582694,1,S2,T cells
-0.7630997,4.734392,1,S2,T cells
11.072587,12.952552,8,S2,Plasma cells
-3.3609285,10.013999,4,S2,Endothelial cells
-2.255319,6.6521673,1,S2,T cells
-4.498178,6.639898,4,S2,Endothelial cells
0.12385017,5.7615256,1,S2,T cells
-4.604717,8.635724,4,S2,Endothelial cells
-1.2952726,5.2147126,1,S2,T cells
-3.6914084,10.211874,4,S2,Endothelial cells
5.7523866,-4.7316647,14,S2,Neutrophils
-0.63796675,6.839933,1,S2,T cells
0.34880444,6.914408,1,S2,T cells
-3.353009,2.7097194,4,S2,Endothelial cells
-2.9533424,5.4272532,1,S2,T cells
6.014507,10.367738,10,S2,Smooth muscle cells
1.7533132,5.688055,1,S2,T cells
1.3039651,1.7367038,0,S2,Fibroblasts
-1.3439659,4.839284,1,S2,T cells
-2.5006392,2.7584555,4,S2,Endothelial cells
11.922392,14.139891,8,S2,Plasma cells
2.0794342,3.9882092,0,S2,Fibroblasts
-5.4207587,4.9726424,4,S2,Endothelial cells
6.3469877,10.360486,10,S2,Smooth muscle cells
-4.9083257,4.80647,4,S2,Endothelial cells
2.8808239,-3.1822345,14,S2,Neutrophils
-1.6068101,6.5230985,1,S2,T cells
-3.7666342,6.255913,4,S2,Endothelial cells
-2.3981872,6.9262466,1,S2,T cells
-0.6452818,7.286964,1,S2,T cells
-4.1061616,7.1107483,4,S2,Endothelial cells
-3.6868305,8.3952055,4,S2,Endothelial cells
0.4690455,4.7756057,1,S2,T cells
11.373171,13.331192,8,S2,Plasma cells
-1.3309783,5.5169506,1,S2,T cells
3.098069,3.420166,0,S2,Fibroblasts
-3.5607626,5.6958704,4,S2,Endothelial cells
-1.2283818,8.127959,1,S2,T cells
-0.55925596,4.8028655,1,S2,T cells
-4.418674,9.214357,4,S2,Endothelial cells
0.050375015,7.225627,1,S2,T cells
4.117607,12.771581,18,S2,Progenitor cells
1.5479503,2.1024482,0,S2,Fibroblasts
0.035948403,7.670552,1,S2,T cells
-0.807962,6.270747,1,S2,T cells
-0.6452141,5.1666617,1,S2,T cells
-1.5287708,4.993061,1,S2,T cells
-0.34730932,5.8343973,1,S2,T cells
-1.7675244,5.681047,1,S2,T cells
2.841059,-3.0780377,14,S2,Neutrophils
13.421761,-3.3781476,3,S2,B cells
-2.412645,6.3102694,1,S2,T cells
1.362779,4.800333,0,S2,Fibroblasts
9.349952,2.2280257,7,S2,Dendritic cells
-1.2557179,4.873185,1,S2,T cells
4.9599805,2.1499383,0,S2,Fibroblasts
-4.5807223,4.974236,4,S2,Endothelial cells
9.506879,13.56772,17,S2,Basophils
-3.1154816,1.7172121,4,S2,Endothelial cells
-5.2657533,5.532078,4,S2,Endothelial cells
-3.5202985,9.579633,4,S2,Endothelial cells
-4.573967,4.3651547,4,S2,Endothelial cells
-4.583745,3.5120702,4,S2,Endothelial cells
4.207008,2.5830982,0,S2,Fibroblasts
-3.8699677,10.005223,4,S2,Endothelial cells
9.079563,13.9402,17,S2,Basophils
5.5505366,-4.02151,14,S2,Neutrophils
-3.5540233,10.86324,4,S2,Endothelial cells
-3.9313097,4.7232084,4,S2,Endothelial cells
-3.9012604,2.704747,4,S2,Endothelial cells
-3.4356816,2.301698,4,S2,Endothelial cells
-3.9639475,9.010803,4,S2,Endothelial cells
-2.9602625,5.239721,1,S2,T cells
-2.3026135,6.214471,1,S2,T cells
1.321201,1.9297006,0,S2,Fibroblasts
-1.8179724,5.855222,1,S2,T cells
-0.02623051,5.256059,1,S2,T cells
5.902945,8.917977,10,S2,Smooth muscle cells
15.627279,-0.8480007,21,S2,Schwann cells
-4.2844706,7.615309,4,S2,Endothelial cells
-2.7299244,6.3679357,1,S2,T cells
0.55385303,2.500478,0,S2,Fibroblasts
5.691484,-4.8279743,14,S2,Neutrophils
-4.082774,9.0394745,4,S2,Endothelial cells
1.3581363,4.9830394,1,S2,T cells
4.985942,6.337869,6,S2,Epithelial cells
0.037670195,4.701135,1,S2,T cells
-3.3637278,6.105232,1,S2,T cells
6.882087,3.6744502,16,S2,Platelets
-0.28356618,6.1346617,1,S2,T cells
-3.1581678,6.768104,1,S2,T cells
-1.2639722,6.127778,1,S2,T cells
1.0684825,2.1344876,0,S2,Fibroblasts
-2.8722281,3.1819446,4,S2,Endothelial cells
7.443809,9.702827,10,S2,Smooth muscle cells
3.3106968,1.7827215,0,S2,Fibroblasts
-1.9643943,6.8796606,1,S2,T cells
-0.79840803,6.577191,1,S2,T cells
0.05637642,4.386191,1,S2,T cells
-3.5049167,4.584293,4,S2,Endothelial cells
-3.4938905,6.8740363,4,S2,Endothelial cells
11.037361,11.993695,8,S2,Plasma cells
-3.838504,6.9176803,4,S2,Endothelial cells
-4.1455717,3.9931514,4,S2,Endothelial cells
-1.601532,5.536449,1,S2,T cells
-1.1905637,6.9811172,1,S2,T cells
-2.7275712,4.540097,1,S2,T cells
-1.4079368,6.7624164,1,S2,T cells
-4.274525,6.1572046,4,S2,Endothelial cells
-2.8249063,5.377157,1,S2,T cells
-0.019889805,5.4389095,1,S2,T cells
-1.8711919,6.399428,1,S2,T cells
-3.261557,2.950602,4,S2,Endothelial cells
-0.5794709,7.7003503,1,S2,T cells
-1.1440861,5.1904697,1,S2,T cells
-4.665139,6.8720436,4,S2,Endothelial cells
-0.7466276,5.155567,1,S2,T cells
0.06784739,5.4550023,1,S2,T cells
13.860661,1.2084143,11,S2,Pericytes
-1.0939053,6.7651677,1,S2,T cells
8.657009,14.419764,17,S2,Basophils
-1.6420134,5.8504605,1,S2,T cells
-0.68600756,3.8162894,1,S2,T cells
-4.0318513,9.1690235,4,S2,Endothelial cells
-4.254172,8.369702,4,S2,Endothelial cells
-2.1058714,6.371354,1,S2,T cells
10.471862,9.575643,2,S2,Myeloid cells
2.354089,3.9881897,0,S2,Fibroblasts
2.900506,2.7681081,0,S2,Fibroblasts
-0.43277115,6.772732,1,S2,T cells
-4.425,5.2782464,4,S2,Endothelial cells
0.25692487,6.5477486,1,S2,T cells
-0.8460511,7.1434774,1,S2,T cells
-3.011599,6.894069,1,S2,T cells
-4.3557644,6.9611716,4,S2,Endothelial cells
-1.3434038,5.6626177,1,S2,T cells
-2.2008204,5.8212624,1,S2,T cells
-1.8716742,5.333949,1,S2,T cells
10.713531,12.769414,8,S2,Plasma cells
-4.369073,3.1644235,4,S2,Endothelial cells
-4.2080235,6.667884,4,S2,Endothelial cells
-4.304107,5.500455,4,S2,Endothelial cells
-4.2703156,9.182827,4,S2,Endothelial cells
-1.2217344,7.0429745,1,S2,T cells
-2.986511,5.438597,1,S2,T cells
-4.68343,6.7831016,4,S2,Endothelial cells
-1.0575829,6.5202875,1,S2,T cells
1.0648458,5.612153,1,S2,T cells
-1.9572483,5.607924,1,S2,T cells
-4.586201,4.3137603,4,S2,Endothelial cells
2.4830542,7.668961,6,S2,Epithelial cells
14.062482,-3.0107086,3,S2,B cells
-3.505748,10.265133,4,S2,Endothelial cells
-4.9385247,7.607441,4,S2,Endothelial cells
9.044104,14.152705,17,S2,Basophils
9.173118,14.011101,17,S2,Basophils
0.47976226,6.1113596,1,S2,T cells
2.0917664,1.0772994,0,S2,Fibroblasts
1.8188583,4.6259804,0,S2,Fibroblasts
-4.5832806,5.923877,4,S2,Endothelial cells
10.750205,11.711507,8,S2,Plasma cells
-1.3697952,7.0013833,1,S2,T cells
-4.1875863,3.4265473,4,S2,Endothelial cells
-4.4105854,9.084984,4,S2,Endothelial cells
11.354527,13.046581,8,S2,Plasma cells
8.658573,1.6570333,7,S2,Dendritic cells
-3.375827,3.0395944,4,S2,Endothelial cells
-1.1581289,6.584622,1,S2,T cells
-2.1704466,5.5173593,1,S2,T cells
4.944405,-4.681035,14,S2,Neutrophils
0.2344872,6.1334357,1,S2,T cells
1.32518,2.8930893,0,S2,Fibroblasts
-0.1426393,5.4142213,1,S2,T cells
-2.076304,6.498592,1,S2,T cells
10.244388,12.477605,17,S2,Basophils
-0.44458646,4.0641813,1,S2,T cells
-3.7517116,4.17313,4,S2,Endothelial cells
8.976295,14.108442,17,S2,Basophils
0.33763975,5.57454,1,S2,T cells
-1.4358922,5.5094686,1,S2,T cells
8.673955,2.830792,7,S2,Dendritic cells
-1.8571614,8.300743,1,S2,T cells
-4.6325264,7.763308,4,S2,Endothelial cells
5.119009,3.642869,0,S2,Fibroblasts
-2.8266509,3.6473038,4,S2,Endothelial cells
11.168253,12.273022,8,S2,Plasma cells
9.457368,3.2677217,7,S2,Dendritic cells
-2.2293932,7.2851067,1,S2,T cells
-3.2370067,5.2176003,4,S2,Endothelial cells
-2.2543542,6.189806,1,S2,T cells
-1.0933824,5.55082,1,S2,T cells
5.1083922,-4.978904,14,S2,Neutrophils
-0.2105686,5.701069,1,S2,T cells
-1.5424148,7.8041587,1,S2,T cells
-3.8034399,6.581366,4,S2,Endothelial cells
4.624529,-4.4686356,14,S2,Neutrophils
3.7366786,2.636319,0,S2,Fibroblasts
-0.93050975,5.160853,1,S2,T cells
0.22571401,6.460473,1,S2,T cells
11.258555,13.007757,8,S2,Plasma cells
9.273408,3.0522945,7,S2,Dendritic cells
11.384935,13.335509,8,S2,Plasma cells
-2.6130078,1.8798311,4,S2,Endothelial cells
4.2823257,1.456741,0,S2,Fibroblasts
-1.7407777,4.6872215,1,S2,T cells
-0.24202344,6.224042,1,S2,T cells
0.008626953,6.916699,1,S2,T cells
-4.339942,7.7445483,4,S2,Endothelial cells
-4.0565343,6.9585323,4,S2,Endothelial cells
-3.6025546,4.5843363,4,S2,Endothelial cells
-1.7837632,5.510221,1,S2,T cells
-3.3817132,7.1415977,4,S2,Endothelial cells
-2.126261,8.502045,1,S2,T cells
-0.49126244,5.771406,1,S2,T cells
-2.1029878,6.8740096,1,S2,T cells
-4.276542,5.4101033,4,S2,Endothelial cells
6.620911,-2.4191537,16,S2,Platelets
9.532688,12.78673,17,S2,Basophils
-4.6114726,4.0097246,4,S2,Endothelial cells
-2.0792792,6.6703153,1,S2,T cells
1.5275391,2.2518542,0,S2,Fibroblasts
-2.5193517,3.0689905,4,S2,Endothelial cells
-1.1617689,6.7690744,1,S2,T cells
-5.2794437,4.0869403,4,S2,Endothelial cells
-3.6393163,4.453918,4,S2,Endothelial cells
-2.4835732,6.39907,1,S2,T cells
-1.8438449,5.7502003,1,S2,T cells
-0.23146269,7.2312274,1,S2,T cells
-1.9669452,4.6891603,1,S2,T cells
-3.4497023,3.5529263,4,S2,Endothelial cells
11.14854,12.343304,8,S2,Plasma cells
-1.1627358,4.5584784,1,S2,T cells
9.523927,11.224005,17,S2,Basophils
-2.9587817,4.2856374,1,S2,T cells
0.9911336,4.7454505,1,S2,T cells
-2.8285284,2.292277,4,S2,Endothelial cells
0.055094693,4.6974,1,S2,T cells
-0.7551033,4.514509,1,S2,T cells
-3.4988084,4.631187,4,S2,Endothelial cells
-2.6359742,5.177889,1,S2,T cells
-4.82451,5.8300886,4,S2,Endothelial cells
-1.7089368,8.166273,1,S2,T cells
0.36175436,4.444273,1,S2,T cells
1.6353897,4.6046486,0,S2,Fibroblasts
-1.0412889,5.1499853,1,S2,T cells
14.14309,1.3064295,11,S2,Pericytes
5.5357456,-0.7903337,16,S2,Platelets
7.1284356,7.6197243,10,S2,Smooth muscle cells
1.4010098,3.6688588,0,S2,Fibroblasts
-4.509503,5.6406293,4,S2,Endothelial cells
-3.7929983,3.1871521,4,S2,Endothelial cells
7.3617635,7.543949,10,S2,Smooth muscle cells
12.350398,12.443179,8,S2,Plasma cells
2.852347,6.294314,6,S2,Epithelial cells
0.5692625,5.3673096,0,S2,Fibroblasts
-0.18420805,4.331673,1,S2,T cells
0.42863724,5.1852994,1,S2,T cells
6.9436684,9.755247,10,S2,Smooth muscle cells
-4.566384,3.0707958,4,S2,Endothelial cells
-3.9863908,3.1934726,4,S2,Endothelial cells
-3.8490376,3.4625216,4,S2,Endothelial cells
2.8547554,6.847589,6,S2,Epithelial cells
-3.676415,4.233332,4,S2,Endothelial cells
9.2087145,11.545202,17,S2,Basophils
-4.079802,3.183777,4,S2,Endothelial cells
-4.222093,8.168759,4,S2,Endothelial cells
8.361112,2.7323935,7,S2,Dendritic cells
-3.697412,3.4370778,4,S2,Endothelial cells
-0.52814853,7.2459908,1,S2,T cells
-3.090984,5.438517,1,S2,T cells
-2.0353982,5.840728,1,S2,T cells
1.8314387,4.4650087,0,S2,Fibroblasts
-0.51183647,7.706384,1,S2,T cells
8.811478,14.447785,17,S2,Basophils
1.030797,1.1691478,0,S2,Fibroblasts
-0.67035484,1.8779985,4,S2,Endothelial cells
2.8778684,2.9175863,0,S2,Fibroblasts
-2.904024,3.9839754,4,S2,Endothelial cells
8.090794,4.3410945,7,S2,Dendritic cells
1.4055208,5.340869,1,S2,T cells
-0.29123396,6.5297875,1,S2,T cells
-0.470129,5.2159414,1,S2,T cells
-2.654782,5.207777,1,S2,T cells
9.559553,13.509327,17,S2,Basophils
-0.9937889,4.0149117,1,S2,T cells
-3.560767,7.5818095,4,S2,Endothelial cells
-3.9441285,3.1818886,4,S2,Endothelial cells
-3.8735774,4.416331,4,S2,Endothelial cells
-3.0087583,2.3283272,4,S2,Endothelial cells
-4.1710353,9.257056,4,S2,Endothelial cells
-4.7920156,4.468169,4,S2,Endothelial cells
-3.0697575,6.6939898,1,S2,T cells
5.0159736,3.5703008,0,S2,Fibroblasts
0.5679802,5.636457,1,S2,T cells
-0.21395889,7.8357897,1,S2,T cells
-1.8841213,5.5674925,1,S2,T cells
-2.7496693,5.709558,1,S2,T cells
11.919409,-2.715788,3,S2,B cells
13.987551,2.7230532,11,S2,Pericytes
-1.7317712,7.177397,1,S2,T cells
-2.4099872,5.8779044,1,S2,T cells
-4.3507853,4.1365128,4,S2,Endothelial cells
-2.9703434,5.802435,1,S2,T cells
-0.94705874,6.9223757,1,S2,T cells
-2.4281294,1.9065342,4,S2,Endothelial cells
-0.7280041,4.6166205,1,S2,T cells
-0.345021,4.131665,1,S2,T cells
-1.171166,5.1660314,1,S2,T cells
-4.7731004,3.6113024,4,S2,Endothelial cells
-1.5100319,7.7476907,1,S2,T cells
-0.8435373,5.7388067,1,S2,T cells
5.028633,-4.932117,14,S2,Neutrophils
-3.252424,6.551707,4,S2,Endothelial cells
4.005388,5.562674,16,S2,Platelets
-1.190711,4.905413,1,S2,T cells
-0.81965595,4.5964384,1,S2,T cells
4.546782,-4.4754443,14,S2,Neutrophils
2.8918278,8.028669,6,S2,Epithelial cells
-4.516004,9.265522,4,S2,Endothelial cells
-0.76039004,4.4067307,1,S2,T cells
-3.626571,10.812626,4,S2,Endothelial cells
-2.2633488,6.4965463,1,S2,T cells
-2.712741,7.506122,1,S2,T cells
-3.9506912,4.58216,4,S2,Endothelial cells
14.168565,1.9644731,11,S2,Pericytes
-1.2255585,7.8689747,1,S2,T cells
-4.2783875,7.3455944,4,S2,Endothelial cells
-2.0228798,8.396425,1,S2,T cells
-2.115107,5.9045315,1,S2,T cells
-1.3762981,4.4805512,1,S2,T cells
-4.116247,6.274352,4,S2,Endothelial cells
-0.28450358,5.1192374,1,S2,T cells
0.33016235,5.821541,1,S2,T cells
-3.7567105,8.699095,4,S2,Endothelial cells
11.437582,12.016317,8,S2,Plasma cells
12.299415,2.705857,11,S2,Pericytes
1.1789789,5.6616616,1,S2,T cells
3.50306,2.0275576,0,S2,Fibroblasts
-2.3204486,7.5957627,1,S2,T cells
-0.19243447,3.8226151,1,S2,T cells
4.8268604,2.5496647,0,S2,Fibroblasts
-3.898534,5.870442,4,S2,Endothelial cells
-2.8929927,5.2988734,4,S2,Endothelial cells
-1.2838742,8.334253,1,S2,T cells
-2.894026,7.300797,1,S2,T cells
-2.297838,8.037442,1,S2,T cells
3.713257,5.946984,6,S2,Epithelial cells
-4.480189,5.5363197,4,S2,Endothelial cells
2.4691715,2.7552304,0,S2,Fibroblasts
-2.406899,5.420613,1,S2,T cells
2.5228934,0.11073191,0,S2,Fibroblasts
2.8011863,-3.2654324,14,S2,Neutrophils
-0.94069344,4.1697426,1,S2,T cells
-2.3573086,7.27783,1,S2,T cells
-4.346788,5.4682655,4,S2,Endothelial cells
-1.7026477,5.968201,1,S2,T cells
7.1582594,7.9773536,10,S2,Smooth muscle cells
3.0216668,3.509066,0,S2,Fibroblasts
-1.4663937,4.752634,1,S2,T cells
-3.419006,2.076545,4,S2,Endothelial cells
-3.8476994,10.388254,4,S2,Endothelial cells
-0.16914672,6.4736066,1,S2,T cells
0.14315729,4.217337,1,S2,T cells
-0.5084768,4.1235046,1,S2,T cells
-1.0704305,7.0455465,1,S2,T cells
-1.328019,4.3847203,1,S2,T cells
-2.0743523,6.4439106,1,S2,T cells
-1.0377862,6.804877,1,S2,T cells
-3.7583666,10.552627,4,S2,Endothelial cells
-4.279428,9.465997,4,S2,Endothelial cells
-4.1487656,4.1427345,4,S2,Endothelial cells
-1.860155,6.2693167,1,S2,T cells
-0.7091721,5.3329983,1,S2,T cells
0.37434632,5.844562,1,S2,T cells
-0.4267601,4.4492574,1,S2,T cells
13.313422,2.0931182,11,S2,Pericytes
0.7837351,5.640066,1,S2,T cells
8.409975,1.1124972,7,S2,Dendritic cells
-0.61718524,4.685614,1,S2,T cells
0.36624426,5.388027,1,S2,T cells
-3.5612047,4.9725175,4,S2,Endothelial cells
14.837334,-1.5201081,21,S2,Schwann cells
7.637522,3.3352466,7,S2,Dendritic cells
5.2164483,-4.888874,14,S2,Neutrophils
-0.5998279,5.0540943,1,S2,T cells
-3.1679666,5.938263,1,S2,T cells
0.2736567,4.938792,1,S2,T cells
-2.9487672,1.6781131,4,S2,Endothelial cells
2.8476803,-3.190803,14,S2,Neutrophils
-1.1392766,4.4642115,1,S2,T cells
-3.1623125,3.9408903,4,S2,Endothelial cells
-0.32751527,7.0635123,1,S2,T cells
-2.6354816,4.461159,4,S2,Endothelial cells
-4.148585,9.597774,4,S2,Endothelial cells
0.14622657,5.287967,1,S2,T cells
-4.4717956,7.7686653,4,S2,Endothelial cells
